building,i_id,index_right0,index_right1,index_right2,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,rfid_c,rfid,avgspeed,time,junction,bridge,access,ref,width,area,EV1_mi,EV1_ma,EV1_me,EV1_fr,edges_distance,u,v,key,edge_fid,i_type_EV1,i_EV1
apartments,117,9952306263,3341471687,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,6.603,5634,839,40.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,35.24394586717687,4967405444,9952306263,0,4967405444_9952306263,flooded,1
apartments,119,3341471690,6122077940,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,20.16,1693,839,40.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,36.7538081966273,4967405444,9952306263,0,4967405444_9952306263,flooded,1
apartments,120,3341471688,3341471690,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,16.912,1692,839,40.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,33.48572582391713,4967405444,9952306263,0,4967405444_9952306263,flooded,1
apartments,120,3341471687,3341471688,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,18.313,1691,839,40.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,33.48572582391713,4967405444,9952306263,0,4967405444_9952306263,flooded,1
apartments,408,3341471686,9952306263,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,31.346,1690,504,40.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,39.41729374097314,4967405444,9952306263,0,4967405444_9952306263,flooded,1
apartments,117,9952306263,3341471687,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,6.603,5634,839,40.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,35.24394586717687,6782510037,9952306263,0,6782510037_9952306263,flooded,1
apartments,119,3341471690,6122077940,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,20.16,1693,839,40.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,36.7538081966273,6782510037,9952306263,0,6782510037_9952306263,flooded,1
apartments,120,3341471688,3341471690,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,16.912,1692,839,40.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,33.48572582391713,6782510037,9952306263,0,6782510037_9952306263,flooded,1
apartments,120,3341471687,3341471688,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,18.313,1691,839,40.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,33.48572582391713,6782510037,9952306263,0,6782510037_9952306263,flooded,1
apartments,122,3341473297,8778523988,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,24.508,1697,718,40.0,0.001,None,None,None,None,None,None,,0.0,,0.0,35.02576943722017,6782510037,9952306263,0,6782510037_9952306263,flooded,1
apartments,408,3341471686,9952306263,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,31.346,1690,504,40.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,39.41729374097314,6782510037,9952306263,0,6782510037_9952306263,flooded,1
apartments,117,9952306263,3341471687,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,6.603,5634,839,40.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,35.24394586717687,8778506822,9952306263,0,8778506822_9952306263,flooded,1
apartments,119,3341471690,6122077940,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,20.16,1693,839,40.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,36.7538081966273,8778506822,9952306263,0,8778506822_9952306263,flooded,1
apartments,120,3341471688,3341471690,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,16.912,1692,839,40.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,33.48572582391713,8778506822,9952306263,0,8778506822_9952306263,flooded,1
apartments,120,3341471687,3341471688,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,18.313,1691,839,40.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,33.48572582391713,8778506822,9952306263,0,8778506822_9952306263,flooded,1
apartments,408,3341471686,9952306263,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,31.346,1690,504,40.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,39.41729374097314,8778506822,9952306263,0,8778506822_9952306263,flooded,1
apartments,119,3341471690,6122077940,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,20.16,1693,839,40.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,36.7538081966273,3341512594,6782510037,0,3341512594_6782510037,flooded,1
apartments,120,3341471688,3341471690,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,16.912,1692,839,40.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,33.48572582391713,3341512594,6782510037,0,3341512594_6782510037,flooded,1
apartments,120,3341471687,3341471688,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,18.313,1691,839,40.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,33.48572582391713,3341512594,6782510037,0,3341512594_6782510037,flooded,1
apartments,122,3341473297,8778523988,0,327377093,True,None,শহিদ ক্যাপ্টেন মুনসুর আলী সড়ক,primary,40,False,24.508,1697,718,40.0,0.001,None,None,None,None,None,None,,0.0,,0.0,35.02576943722017,3341512594,6782510037,0,3341512594_6782510037,flooded,1
yes,137,262625873,10083914726,0,843049158,True,3,আউটার সার্কুলার রোড,primary,50,False,104.655,130,29,50.0,0.002,None,None,None,None,None,None,,0.0,,0.0,38.69667186175105,262625872,3462955921,0,262625872_3462955921,flooded,1
house,1982,4376746850,262625897,0,843049158,True,3,আউটার সার্কুলার রোড,primary,50,False,60.928,2821,345,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,46.813696552065274,262625872,3462955921,0,262625872_3462955921,flooded,1
yes,137,262625873,10083914726,0,843049158,True,3,আউটার সার্কুলার রোড,primary,50,False,104.655,130,29,50.0,0.002,None,None,None,None,None,None,,0.0,,0.0,38.69667186175105,2320200322,10965268067,0,2320200322_10965268067,flooded,1
house,1982,4376746850,262625897,0,843049158,True,3,আউটার সার্কুলার রোড,primary,50,False,60.928,2821,345,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,46.813696552065274,2320200322,10965268067,0,2320200322_10965268067,flooded,1
apartments,198,8772215362,3890022494,0,947718978,True,None,None,primary,None,False,24.506,5182,934,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,55.55031380970839,2320191223,7031917622,0,2320191223_7031917622,flooded,1
apartments,199,3890022494,8772215363,0,947718978,True,None,None,primary,None,False,32.502,2386,934,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.7307747368224299,40.35179384291513,2320191223,7031917622,0,2320191223_7031917622,flooded,1
apartments,200,8772215361,8772215362,0,947718978,True,None,None,primary,None,False,38.125,5181,934,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,95.509683254233,2320191223,7031917622,0,2320191223_7031917622,flooded,1
apartments,201,8772215362,3890022494,0,947718978,True,None,None,primary,None,False,24.506,5182,934,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,71.11371674658537,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1513,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,65.21940944923428,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1514,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,62.857175144686124,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1515,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,29.327508742787916,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1516,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,30.683461062626343,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1517,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,40.42435429860576,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1518,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,51.85557056397264,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1519,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,91.91595219754949,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1520,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,98.17454020860393,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1521,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,45.72911774376565,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1522,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,106.82511909489365,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1524,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,57.51070613932595,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1541,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,81.68893328197878,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1542,2320191223,2320191233,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,15.271,1208,226,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,77.21900233928443,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1543,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,55.178256807409106,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1544,2320191233,3500750438,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,9.786,1214,226,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,65.76854123562838,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1544,2320191223,2320191233,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,15.271,1208,226,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,65.76854123562838,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1654,2320191249,2320191276,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,20.257,1216,741,50.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,71.7979311246068,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1668,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,25.70586432965595,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1686,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,44.39745870154162,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1688,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,14.987852007891945,2320191223,7031917622,0,2320191223_7031917622,flooded,1
house,1689,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,15.341595672093414,2320191223,7031917622,0,2320191223_7031917622,flooded,1
apartments,198,8772215362,3890022494,0,947718978,True,None,None,primary,None,False,24.506,5182,934,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,55.55031380970839,10055950378,10083796724,0,10055950378_10083796724,flooded,1
apartments,199,3890022494,8772215363,0,947718978,True,None,None,primary,None,False,32.502,2386,934,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.7307747368224299,40.35179384291513,10055950378,10083796724,0,10055950378_10083796724,flooded,1
apartments,200,8772215361,8772215362,0,947718978,True,None,None,primary,None,False,38.125,5181,934,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,95.509683254233,10055950378,10083796724,0,10055950378_10083796724,flooded,1
apartments,201,8772215362,3890022494,0,947718978,True,None,None,primary,None,False,24.506,5182,934,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,71.11371674658537,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,988,8772215354,8772215355,0,947718978,True,None,None,primary,None,False,30.07,5174,934,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,16.766351784896173,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,990,262626269,6585943346,0,440460936,True,3,আউটার সার্কুলার রোড,primary,50,False,29.786,156,924,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,14.498838430505874,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,991,6585943348,262626269,0,440460936,True,3,আউটার সার্কুলার রোড,primary,50,False,53.353,4837,924,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,22.09220604610049,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,997,2320191225,3429968293,0,223078748,True,None,ডিআইটি সড়ক,primary,50,False,28.114,1211,229,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,82.13626452706559,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,998,10083781214,2320191251,0,223078748,True,None,ডিআইটি সড়ক,primary,50,False,11.708,6135,229,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,14.64466311931193,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,999,10083781196,2320191225,0,24375733,True,3,ডিআইটি সড়ক,primary,60,False,68.256,6118,932,60.0,0.001,None,None,None,None,None,None,,0.0,,0.0,63.07552540667693,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1513,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,65.21940944923428,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1514,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,62.857175144686124,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1515,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,29.327508742787916,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1516,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,30.683461062626343,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1517,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,40.42435429860576,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1518,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,51.85557056397264,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1519,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,91.91595219754949,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1521,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,45.72911774376565,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1524,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,57.51070613932595,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1541,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,81.68893328197878,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1542,2320191223,2320191233,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,15.271,1208,226,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,77.21900233928443,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1543,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,55.178256807409106,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1544,2320191233,3500750438,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,9.786,1214,226,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,65.76854123562838,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1544,2320191223,2320191233,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,15.271,1208,226,50.0,0.0,None,None,None,None,None,None,,0.0,,0.0,65.76854123562838,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1654,2320191249,2320191276,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,20.257,1216,741,50.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,71.7979311246068,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1668,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,25.70586432965595,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1686,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,44.39745870154162,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1688,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,14.987852007891945,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,1689,7768283522,2320191223,0,449795072,True,3,আউটার সার্কুলার রোড,primary,50,False,67.346,5121,741,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,0.6970092891738952,15.341595672093414,10055950378,10083796724,0,10055950378_10083796724,flooded,1
house,2014,2320191225,3429968293,0,223078748,True,None,ডিআইটি সড়ক,primary,50,False,28.114,1211,229,50.0,0.001,None,None,None,None,None,None,,0.0,,0.0,25.31210408305484,10055950378,10083796724,0,10055950378_10083796724,flooded,1
apartments,353,3500745046,4047739320,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,25.101,2204,942,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,69.49727081807035,2320176315,10055950376,0,2320176315_10055950376,flooded,1
apartments,354,3500745046,4047739320,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,25.101,2204,942,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,64.83617290881784,2320176315,10055950376,0,2320176315_10055950376,flooded,1
apartments,355,2320176340,3500745046,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,21.523,1192,942,50.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,77.21404598263543,2320176315,10055950376,0,2320176315_10055950376,flooded,1
apartments,356,3500745046,4047739320,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,25.101,2204,942,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,75.87642799761963,2320176315,10055950376,0,2320176315_10055950376,flooded,1
apartments,356,2320176340,3500745046,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,21.523,1192,942,50.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,75.87642799761963,2320176315,10055950376,0,2320176315_10055950376,flooded,1
apartments,357,11399642554,2320176340,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,20.923,6798,942,50.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,81.15372827364368,2320176315,10055950376,0,2320176315_10055950376,flooded,1
apartments,358,11399642554,2320176340,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,20.923,6798,942,50.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,77.63626086309736,2320176315,10055950376,0,2320176315_10055950376,flooded,1
apartments,360,3500745049,2320176339,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,29.836,2207,942,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,80.12416182175329,2320176315,10055950376,0,2320176315_10055950376,flooded,1
apartments,353,3500745046,4047739320,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,25.101,2204,942,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,69.49727081807035,3888805396,10084412523,0,3888805396_10084412523,flooded,1
apartments,354,3500745046,4047739320,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,25.101,2204,942,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,64.83617290881784,3888805396,10084412523,0,3888805396_10084412523,flooded,1
apartments,355,2320176340,3500745046,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,21.523,1192,942,50.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,77.21404598263543,3888805396,10084412523,0,3888805396_10084412523,flooded,1
apartments,356,3500745046,4047739320,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,25.101,2204,942,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,75.87642799761963,3888805396,10084412523,0,3888805396_10084412523,flooded,1
apartments,356,2320176340,3500745046,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,21.523,1192,942,50.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,75.87642799761963,3888805396,10084412523,0,3888805396_10084412523,flooded,1
apartments,357,11399642554,2320176340,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,20.923,6798,942,50.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,81.15372827364368,3888805396,10084412523,0,3888805396_10084412523,flooded,1
apartments,358,11399642554,2320176340,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,20.923,6798,942,50.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,77.63626086309736,3888805396,10084412523,0,3888805396_10084412523,flooded,1
apartments,360,3500745049,2320176339,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,29.836,2207,942,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,80.12416182175329,3888805396,10084412523,0,3888805396_10084412523,flooded,1
apartments,353,3500745046,4047739320,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,25.101,2204,942,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,69.49727081807035,4967387955,4967387962,0,4967387955_4967387962,isolated,1
apartments,354,3500745046,4047739320,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,25.101,2204,942,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,64.83617290881784,4967387955,4967387962,0,4967387955_4967387962,isolated,1
apartments,355,2320176340,3500745046,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,21.523,1192,942,50.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,77.21404598263543,4967387955,4967387962,0,4967387955_4967387962,isolated,1
apartments,356,3500745046,4047739320,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,25.101,2204,942,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,75.87642799761963,4967387955,4967387962,0,4967387955_4967387962,isolated,1
apartments,356,2320176340,3500745046,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,21.523,1192,942,50.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,75.87642799761963,4967387955,4967387962,0,4967387955_4967387962,isolated,1
apartments,357,11399642554,2320176340,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,20.923,6798,942,50.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,81.15372827364368,4967387955,4967387962,0,4967387955_4967387962,isolated,1
apartments,358,11399642554,2320176340,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,20.923,6798,942,50.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,77.63626086309736,4967387955,4967387962,0,4967387955_4967387962,isolated,1
apartments,360,3500745049,2320176339,0,223076574,True,3,আউটার সার্কুলার রোড,primary,50,False,29.836,2207,942,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,80.12416182175329,4967387955,4967387962,0,4967387955_4967387962,isolated,1
apartments,1230,9642344560,4967387955,0,343245804,True,2,নতুন ইস্কাটন রোড,primary,50,False,16.387,5289,869,50.0,0.0,None,None,None,None,None,None,1.0,1.0,1.0,1.0,58.35019740001381,4967387955,4967387962,0,4967387955_4967387962,isolated,1
apartments,1913,10008721052,414035691,0,367207873,True,2,নতুন ইস্কাটন রোড,primary,50,False,99.169,5733,867,50.0,0.002,None,None,None,None,None,None,1.0,1.0,1.0,1.0,97.9602034439577,4967387955,4967387962,0,4967387955_4967387962,isolated,1
apartments,1987,11595320578,2320176644,0,343245804,True,2,নতুন ইস্কাটন রোড,primary,50,False,54.39,6941,495,50.0,0.001,None,None,None,None,None,None,1.0,1.0,1.0,1.0,97.58456938780046,4967387955,4967387962,0,4967387955_4967387962,isolated,1
